departure_time,departure_point
01/08/2016 09:50,ORY
01/08/2016 10:00,DUS
01/08/2016 10:00,SXB
01/08/2016 10:10,BRU
01/08/2016 10:10,MUC
01/08/2016 10:15,NCE
01/08/2016 10:15,ORY
01/08/2016 10:20,FCO
01/08/2016 10:20,FRA
01/08/2016 10:35,CMN
01/08/2016 10:35,MXP
01/08/2016 10:40,BCN
01/08/2016 10:40,LYS
01/08/2016 10:45,NAP
01/08/2016 11:00,AMS
01/08/2016 11:00,BRU
01/08/2016 11:00,GVA
01/08/2016 11:00,MIR
01/08/2016 11:20,BLQ
01/08/2016 11:25,TUN
01/08/2016 11:30,VCE
01/08/2016 11:55,ORY
01/08/2016 12:00,MIR
01/08/2016 12:25,TUN
01/08/2016 12:30,TUN
01/08/2016 13:00,TUN
01/08/2016 13:10,TUN
01/08/2016 13:20,TUN
01/08/2016 13:25,TUN
01/08/2016 13:30,DJE
01/08/2016 13:30,DJE
01/08/2016 13:35,TUN
01/08/2016 13:40,DJE
01/08/2016 13:45,TUN
01/08/2016 13:50,MRS
01/08/2016 14:15,TUN
01/08/2016 14:20,ORY
01/08/2016 14:30,NCE
01/08/2016 14:30,TUN
01/08/2016 14:30,TUN
01/08/2016 14:30,TUN
01/08/2016 14:35,TUN
01/08/2016 14:35,TUN
01/08/2016 15:00,AHU
01/08/2016 15:05,MXP
01/08/2016 15:25,OUD
01/08/2016 15:25,TNG
01/08/2016 15:45,ORY
01/08/2016 16:00,ORN
01/08/2016 16:00,TUN
01/08/2016 16:05,ALG
01/08/2016 16:05,TLS
01/08/2016 16:15,TUN
01/08/2016 16:20,CDG
01/08/2016 16:20,MRS
01/08/2016 16:35,LGW
01/08/2016 16:40,NCE
01/08/2016 16:50,FCO
01/08/2016 16:50,LYS
01/08/2016 16:50,SXB
01/08/2016 17:10,ORY
01/08/2016 17:25,MAD
01/08/2016 17:45,TUN
01/08/2016 17:50,ORY
01/08/2016 18:20,LIS
01/08/2016 18:20,TUN
01/08/2016 18:35,CAI
01/08/2016 18:40,MRS
01/08/2016 19:05,BRU
01/08/2016 19:20,AMS
01/08/2016 19:20,BRU
01/08/2016 19:30,DJE
01/08/2016 20:00,TUN
01/08/2016 20:10,IST
01/08/2016 21:00,TUN
01/08/2016 22:00,TUN
01/08/2016 22:00,TUN
01/08/2016 22:00,TUN
01/08/2016 22:00,TUN
01/08/2016 22:00,TUN
01/08/2016 23:25,IST
02/08/2016 04:20,TUN
02/08/2016 04:30,DJE
02/08/2016 05:55,TUN
02/08/2016 06:00,MIR
02/08/2016 06:00,ORY
02/08/2016 06:00,TUN
02/08/2016 06:05,DJE
02/08/2016 06:10,TUN
02/08/2016 06:15,TUN
02/08/2016 06:25,TUN
02/08/2016 06:35,NDR
02/08/2016 06:45,OUD
02/08/2016 06:50,TUN
02/08/2016 07:00,MIR
02/08/2016 07:00,NDR
02/08/2016 07:00,TUN
02/08/2016 07:05,TUN
02/08/2016 07:10,TUN
02/08/2016 07:20,DJE
02/08/2016 07:30,TUN
02/08/2016 07:45,DJE
02/08/2016 07:50,TUN
02/08/2016 07:55,TUN
02/08/2016 08:05,TUN
02/08/2016 08:15,TUN
02/08/2016 08:25,NCE
02/08/2016 08:50,MRS
02/08/2016 08:55,TUN
02/08/2016 09:00,TUN
02/08/2016 09:10,ZRH
02/08/2016 09:15,BEG
02/08/2016 09:20,TUN
02/08/2016 09:40,AMS
02/08/2016 09:45,TUN
02/08/2016 09:50,ORY
02/08/2016 10:15,NCE
02/08/2016 10:15,ORY
02/08/2016 10:20,FCO
02/08/2016 10:30,DUS
02/08/2016 10:30,PRG
02/08/2016 10:35,CMN
02/08/2016 10:35,PRG
02/08/2016 10:40,BCN
02/08/2016 10:50,BRU
02/08/2016 10:50,DJE
02/08/2016 10:55,CAI
02/08/2016 11:00,AMS
02/08/2016 11:00,BRU
02/08/2016 11:00,MIR
02/08/2016 11:05,BRU
02/08/2016 11:20,VIE
02/08/2016 11:25,DJE
02/08/2016 12:10,TUN
02/08/2016 12:25,FRA
02/08/2016 12:25,TUN
02/08/2016 12:30,TUN
02/08/2016 12:40,ORY
02/08/2016 12:50,TUN
02/08/2016 13:20,TUN
02/08/2016 13:20,TUN
02/08/2016 13:20,TUN
02/08/2016 13:25,TUN
02/08/2016 13:45,MIR
02/08/2016 13:45,TUN
02/08/2016 13:50,DJE
02/08/2016 13:55,TUN
02/08/2016 13:55,TUN
02/08/2016 14:15,TUN
02/08/2016 14:15,TUN
02/08/2016 14:25,TUN
02/08/2016 14:30,AHU
02/08/2016 14:30,NDR
02/08/2016 14:40,BRU
02/08/2016 15:05,MXP
02/08/2016 15:05,NDR
02/08/2016 15:15,TUN
02/08/2016 15:20,TUN
02/08/2016 15:30,TUN
02/08/2016 15:45,ORY
02/08/2016 15:55,TUN
02/08/2016 16:00,DJE
02/08/2016 16:00,LYS
02/08/2016 16:00,TUN
02/08/2016 16:05,ALG
02/08/2016 16:05,TLS
02/08/2016 16:10,GVA
02/08/2016 16:25,BOD
02/08/2016 16:35,MRS
02/08/2016 16:40,NCE
02/08/2016 16:50,FCO
02/08/2016 16:55,LHR
02/08/2016 17:05,BRQ
02/08/2016 17:45,TUN
02/08/2016 17:45,TUN
02/08/2016 17:50,ORY
02/08/2016 18:20,TUN
02/08/2016 18:30,FRA
02/08/2016 18:30,OSR
02/08/2016 18:50,BRU
02/08/2016 19:20,AMS
02/08/2016 19:30,DJE
02/08/2016 19:35,CMN
02/08/2016 19:35,IST
02/08/2016 20:15,ARN
02/08/2016 20:25,OUA
02/08/2016 20:55,BKO
02/08/2016 21:00,DJE
02/08/2016 21:00,MIR
02/08/2016 22:00,TUN
02/08/2016 22:00,TUN
02/08/2016 22:40,ABJ
02/08/2016 23:00,TUN
02/08/2016 23:25,DKR
03/08/2016 05:30,MIR
03/08/2016 05:40,TUN
03/08/2016 06:00,ORY
03/08/2016 06:00,TUN
03/08/2016 06:05,DJE
03/08/2016 06:10,NDR
03/08/2016 06:15,TUN
03/08/2016 06:25,TUN
03/08/2016 06:25,TUN
03/08/2016 06:50,NDR
03/08/2016 06:50,TUN
03/08/2016 06:50,TUN
03/08/2016 06:55,TUN
03/08/2016 07:00,DJE
03/08/2016 07:00,TUN
03/08/2016 07:00,TUN
03/08/2016 07:05,TUN
03/08/2016 07:30,TUN
03/08/2016 07:45,DJE
03/08/2016 07:55,TUN
03/08/2016 08:00,TUN
03/08/2016 08:00,TUN
03/08/2016 08:05,TUN
03/08/2016 08:20,TUN
03/08/2016 08:50,MRS
03/08/2016 08:50,OUD
03/08/2016 09:20,TUN
03/08/2016 09:30,TUN
03/08/2016 09:35,TLS
03/08/2016 09:40,BEY
03/08/2016 09:50,ORY
03/08/2016 09:55,MUC
03/08/2016 10:00,BRU
03/08/2016 10:00,DUS
03/08/2016 10:00,LGW
03/08/2016 10:00,LJU
03/08/2016 10:10,CDG
03/08/2016 10:10,MIR
03/08/2016 10:15,ORY
03/08/2016 10:20,FCO
03/08/2016 10:30,FRA
03/08/2016 10:35,CMN
03/08/2016 10:35,MXP
03/08/2016 10:40,BCN
03/08/2016 10:40,LYS
03/08/2016 11:00,AMS
03/08/2016 11:00,BRU
03/08/2016 11:10,GVA
03/08/2016 11:25,TUN
03/08/2016 11:35,MRS
03/08/2016 12:20,TUN
03/08/2016 12:25,TUN
03/08/2016 12:30,MLA
03/08/2016 12:30,TUN
03/08/2016 12:40,ORY
03/08/2016 13:00,LJU
03/08/2016 13:35,TUN
03/08/2016 13:45,DJE
03/08/2016 13:45,TUN
03/08/2016 13:50,MRS
03/08/2016 13:50,SFA
03/08/2016 13:55,DJE
03/08/2016 13:55,SFA
03/08/2016 14:00,AHU
03/08/2016 14:15,TUN
03/08/2016 14:15,TUN
03/08/2016 14:20,TUN
03/08/2016 14:30,TUN
03/08/2016 14:30,TUN
03/08/2016 14:45,OUD
03/08/2016 15:05,MXP
03/08/2016 15:05,NDR
03/08/2016 15:10,TUN
03/08/2016 15:45,ORY
03/08/2016 15:55,TUN
03/08/2016 16:00,DJE
03/08/2016 16:00,MIR
03/08/2016 16:05,ALG
03/08/2016 16:15,MIR
03/08/2016 16:15,TUN
03/08/2016 16:30,TUN
03/08/2016 16:40,NCE
03/08/2016 16:50,SXB
03/08/2016 17:00,GVA
03/08/2016 17:25,CDG
03/08/2016 17:25,MAD
03/08/2016 17:45,TUN
03/08/2016 17:50,ORY
03/08/2016 18:05,LIS
03/08/2016 18:10,BRU
03/08/2016 18:20,TUN
03/08/2016 18:35,BRU
03/08/2016 18:40,MRS
03/08/2016 19:20,AMS
03/08/2016 19:30,DJE
03/08/2016 19:35,IST
03/08/2016 19:50,CGN
03/08/2016 20:00,TUN
03/08/2016 21:00,MIR
03/08/2016 21:30,NDR
03/08/2016 22:00,TUN
03/08/2016 22:00,TUN
03/08/2016 22:00,TUN
03/08/2016 22:40,ABJ
04/08/2016 01:20,NDR
04/08/2016 01:30,NIM
04/08/2016 01:40,SVO
04/08/2016 02:10,YUL
04/08/2016 03:35,MIR
04/08/2016 04:25,TUN
04/08/2016 04:30,DJE
04/08/2016 05:00,BRU
04/08/2016 05:30,TUN
04/08/2016 06:00,ORY
04/08/2016 06:05,DJE
04/08/2016 06:10,DJE
04/08/2016 06:15,TUN
04/08/2016 06:25,TUN
04/08/2016 06:45,SFA
04/08/2016 06:45,TUN
04/08/2016 06:50,NDR
04/08/2016 06:50,TUN
04/08/2016 07:00,MIR
04/08/2016 07:00,TUN
04/08/2016 07:05,TUN
04/08/2016 07:20,SXF
04/08/2016 07:30,TUN
04/08/2016 07:30,TUN
04/08/2016 07:45,DJE
04/08/2016 07:50,TUN
04/08/2016 08:00,TUN
04/08/2016 08:00,TUN
04/08/2016 08:05,CDG
04/08/2016 08:05,TUN
04/08/2016 08:05,TUN
04/08/2016 08:20,OUD
04/08/2016 08:50,MRS
04/08/2016 08:50,NCE
04/08/2016 08:50,TUN
04/08/2016 09:20,TUN
04/08/2016 09:50,ALG
04/08/2016 09:50,LYS
04/08/2016 09:50,ORY
04/08/2016 10:10,NCE
04/08/2016 10:15,IST
04/08/2016 10:15,ORY
04/08/2016 10:20,FCO
04/08/2016 10:30,OUD
04/08/2016 10:35,CMN
04/08/2016 10:35,LGW
04/08/2016 10:35,MXP
04/08/2016 10:40,BCN
04/08/2016 10:45,ORN
04/08/2016 10:55,CAI
04/08/2016 11:00,AMS
04/08/2016 11:00,BRU
04/08/2016 11:00,MIR
04/08/2016 11:25,TUN
04/08/2016 11:35,DJE
04/08/2016 11:45,DJE
04/08/2016 11:55,ORY
04/08/2016 12:00,MIR
04/08/2016 12:25,FRA
04/08/2016 12:25,TUN
04/08/2016 12:30,TUN
04/08/2016 12:40,ORY
04/08/2016 12:45,MIR
04/08/2016 13:10,TUN
04/08/2016 13:10,TUN
04/08/2016 13:20,TUN
04/08/2016 13:30,DJE
04/08/2016 13:45,TUN
04/08/2016 13:45,TUN
04/08/2016 13:50,MRS
04/08/2016 13:50,TUN
04/08/2016 13:55,TUN
04/08/2016 14:15,TUN
04/08/2016 14:15,TUN
04/08/2016 14:20,TUN
04/08/2016 14:30,NCE
04/08/2016 14:30,TUN
04/08/2016 14:35,MRS
04/08/2016 14:40,LYS
04/08/2016 14:50,TUN
04/08/2016 15:05,MXP
04/08/2016 15:05,NDR
04/08/2016 15:15,TUN
04/08/2016 15:15,TUN
04/08/2016 15:25,OUD
04/08/2016 15:45,ORY
04/08/2016 15:45,VCE
04/08/2016 15:55,GVA
04/08/2016 15:55,TUN
04/08/2016 16:00,DJE
04/08/2016 16:00,LYS
04/08/2016 16:00,TUN
04/08/2016 16:05,ALG
04/08/2016 16:05,ORY
04/08/2016 16:15,TUN
04/08/2016 16:30,TUN
04/08/2016 16:35,NCE
04/08/2016 16:50,FCO
04/08/2016 16:50,VIE
04/08/2016 17:00,NTE
04/08/2016 17:00,TLS
04/08/2016 17:05,ORY
04/08/2016 17:15,MIR
04/08/2016 17:30,TUN
04/08/2016 17:45,TUN
04/08/2016 17:50,ORY
04/08/2016 18:15,TUN
04/08/2016 18:20,TUN
04/08/2016 18:35,AYT
04/08/2016 18:40,MRS
04/08/2016 18:45,TUN
04/08/2016 19:05,TOE
04/08/2016 19:20,BRU
04/08/2016 19:30,DJE
04/08/2016 19:35,CMN
04/08/2016 19:40,AMS
04/08/2016 19:50,MRS
04/08/2016 20:00,AHU
04/08/2016 20:00,TUN
04/08/2016 20:25,OUA
04/08/2016 20:55,BKO
04/08/2016 21:00,DJE
04/08/2016 21:00,TUN
04/08/2016 21:20,CDG
04/08/2016 21:30,TUN
04/08/2016 22:00,TUN
04/08/2016 22:00,TUN
04/08/2016 22:25,MIR
04/08/2016 22:40,ABJ
04/08/2016 23:25,DKR
05/08/2016 00:30,NKC
05/08/2016 00:50,EBL
05/08/2016 02:00,TUN
05/08/2016 02:40,TUN
05/08/2016 04:00,MIR
05/08/2016 04:10,DJE
05/08/2016 04:30,OUD
05/08/2016 04:45,NDR
05/08/2016 05:10,DJE
05/08/2016 05:30,DJE
05/08/2016 05:50,TUN
05/08/2016 06:00,MIR
05/08/2016 06:00,ORY
05/08/2016 06:00,TUN
05/08/2016 06:05,DJE
05/08/2016 06:25,TUN
05/08/2016 06:25,TUN
05/08/2016 06:30,DJE
05/08/2016 06:30,TUN
05/08/2016 06:30,TUN
05/08/2016 06:50,TUN
05/08/2016 06:50,TUN
05/08/2016 07:00,NDR
05/08/2016 07:00,TUN
05/08/2016 07:10,BUD
05/08/2016 07:15,TUN
05/08/2016 07:30,TUN
05/08/2016 07:30,TUN
05/08/2016 07:40,MUC
05/08/2016 07:45,DJE
05/08/2016 07:50,TUN
05/08/2016 08:00,TUN
05/08/2016 08:00,TUN
05/08/2016 08:00,TUN
05/08/2016 08:05,TUN
05/08/2016 08:20,OUD
05/08/2016 08:25,NCE
05/08/2016 08:50,MRS
05/08/2016 09:10,SXF
05/08/2016 09:15,TUN
05/08/2016 09:20,DUS
05/08/2016 09:30,AMS
05/08/2016 09:30,HAM
05/08/2016 09:35,TLS
05/08/2016 09:50,ORY
05/08/2016 10:00,DUS
05/08/2016 10:00,FRA
05/08/2016 10:10,BOD
05/08/2016 10:15,HAM
05/08/2016 10:15,ORY
05/08/2016 10:20,FCO
05/08/2016 10:20,NCE
05/08/2016 10:25,MIR
05/08/2016 10:35,CMN
05/08/2016 10:35,DUS
05/08/2016 10:35,MXP
05/08/2016 10:40,BCN
05/08/2016 10:40,LYS
05/08/2016 11:00,BRU
05/08/2016 11:00,BRU
05/08/2016 11:00,MIR
05/08/2016 11:15,DJE
05/08/2016 11:25,TUN
05/08/2016 11:35,BEY
05/08/2016 11:55,ORY
05/08/2016 11:55,SXF
05/08/2016 12:30,TUN
05/08/2016 12:30,TUN
05/08/2016 12:45,NAP
05/08/2016 12:50,TUN
05/08/2016 12:50,TUN
05/08/2016 12:50,TUN
05/08/2016 13:05,DJE
05/08/2016 13:15,TUN
05/08/2016 13:20,TUN
05/08/2016 13:25,TUN
05/08/2016 13:30,DJE
05/08/2016 13:35,TUN
05/08/2016 13:45,NDR
05/08/2016 13:50,MRS
05/08/2016 13:55,DJE
05/08/2016 13:55,TUN
05/08/2016 13:55,TUN
05/08/2016 14:15,TUN
05/08/2016 14:15,TUN
05/08/2016 14:20,ORY
05/08/2016 14:25,TUN
05/08/2016 14:30,DJE
05/08/2016 14:30,TUN
05/08/2016 15:05,MXP
05/08/2016 15:05,NDR
05/08/2016 15:25,OUD
05/08/2016 15:30,MLA
05/08/2016 15:45,VCE
05/08/2016 15:55,TUN
05/08/2016 16:00,DJE
05/08/2016 16:00,LYS
05/08/2016 16:10,MUC
05/08/2016 16:15,TUN
05/08/2016 16:20,BLQ
05/08/2016 16:35,NCE
05/08/2016 16:50,FCO
05/08/2016 16:50,SXB
05/08/2016 16:55,LHR
05/08/2016 17:00,FRA
05/08/2016 17:00,LYS
05/08/2016 17:10,ORY
05/08/2016 17:25,MAD
05/08/2016 17:40,FRA
05/08/2016 17:45,TUN
05/08/2016 17:50,ORY
05/08/2016 18:00,SXB
05/08/2016 18:20,TUN
05/08/2016 18:40,MRS
05/08/2016 19:00,TUN
05/08/2016 19:20,AMS
05/08/2016 19:20,BRU
05/08/2016 19:30,DJE
05/08/2016 21:00,DJE
05/08/2016 21:00,MIR
05/08/2016 21:00,TUN
05/08/2016 22:00,TUN
05/08/2016 22:45,CPH
06/08/2016 00:45,ARN
06/08/2016 01:55,BKO
06/08/2016 02:50,TUN
06/08/2016 03:30,DJE
06/08/2016 04:30,TUN
06/08/2016 04:35,DJE
06/08/2016 05:00,DJE
06/08/2016 05:05,NBE
06/08/2016 05:15,TUN
06/08/2016 05:25,TUN
06/08/2016 05:30,MIR
06/08/2016 05:55,MIR
06/08/2016 06:00,NDR
06/08/2016 06:00,ORY
06/08/2016 06:00,TUN
06/08/2016 06:05,DJE
06/08/2016 06:10,MIR
06/08/2016 06:10,TUN
06/08/2016 06:15,DJE
06/08/2016 06:25,TUN
06/08/2016 06:30,NDR
06/08/2016 06:40,NBE
06/08/2016 06:40,TUN
06/08/2016 06:45,OUD
06/08/2016 06:50,NBE
06/08/2016 06:50,TUN
06/08/2016 07:00,TUN
06/08/2016 07:05,TUN
06/08/2016 07:30,TUN
06/08/2016 07:30,TUN
06/08/2016 07:45,DJE
06/08/2016 07:55,TUN
06/08/2016 08:00,TUN
06/08/2016 08:00,TUN
06/08/2016 08:10,TUN
06/08/2016 08:20,LYS
06/08/2016 08:25,MUC
06/08/2016 08:25,NCE
06/08/2016 08:40,VIE
06/08/2016 08:50,MRS
06/08/2016 09:10,ZRH
06/08/2016 09:15,TUN
06/08/2016 09:25,GVA
06/08/2016 09:45,BRU
06/08/2016 09:50,ALG
06/08/2016 09:50,ORY
06/08/2016 10:10,AMS
06/08/2016 10:10,BRU
06/08/2016 10:15,ORY
06/08/2016 10:20,FCO
06/08/2016 10:25,HAM
06/08/2016 10:30,DUS
06/08/2016 10:30,FRA
06/08/2016 10:35,CMN
06/08/2016 10:35,MXP
06/08/2016 10:50,TUN
06/08/2016 11:00,AMS
06/08/2016 11:00,BRU
06/08/2016 11:00,GVA
06/08/2016 11:05,MIR
06/08/2016 11:15,MIR
06/08/2016 11:20,CDG
06/08/2016 11:25,NBE
06/08/2016 11:50,TUN
06/08/2016 12:00,DJE
06/08/2016 12:05,TUN
06/08/2016 12:30,TUN
06/08/2016 12:35,DJE
06/08/2016 12:50,TUN
06/08/2016 13:20,MIR
06/08/2016 13:20,TUN
06/08/2016 13:20,TUN
06/08/2016 13:45,TUN
06/08/2016 14:00,GVA
06/08/2016 14:05,NDR
06/08/2016 14:10,NBE
06/08/2016 14:15,MRS
06/08/2016 14:15,TUN
06/08/2016 14:15,TUN
06/08/2016 14:30,TUN
06/08/2016 14:35,ORY
06/08/2016 14:35,TUN
06/08/2016 14:40,TUN
06/08/2016 14:50,DJE
06/08/2016 14:50,TLS
06/08/2016 14:55,ORY
06/08/2016 15:00,TUN
06/08/2016 15:05,MXP
06/08/2016 15:05,NDR
06/08/2016 15:10,SXF
06/08/2016 15:55,ZRH
06/08/2016 16:00,DJE
06/08/2016 16:00,LYS
06/08/2016 16:00,ORN
06/08/2016 16:05,ALG
06/08/2016 16:35,NCE
06/08/2016 16:40,TUN
06/08/2016 16:55,LHR
06/08/2016 17:00,MIR
06/08/2016 17:45,FRA
06/08/2016 17:45,TUN
06/08/2016 17:50,ORY
06/08/2016 17:55,TUN
06/08/2016 18:20,FRA
06/08/2016 18:20,LIS
06/08/2016 18:20,ORY
06/08/2016 18:20,TUN
06/08/2016 18:25,CAI
06/08/2016 18:55,TUN
06/08/2016 19:05,MRS
06/08/2016 19:15,DJE
06/08/2016 19:20,AMS
06/08/2016 19:30,DJE
06/08/2016 19:35,MRS
06/08/2016 19:45,NIM
06/08/2016 20:00,OUD
06/08/2016 20:00,TUN
06/08/2016 20:00,TUN
06/08/2016 20:10,NBE
06/08/2016 20:15,YUL
06/08/2016 20:30,TUN
06/08/2016 21:00,NBE
06/08/2016 21:55,DJE
06/08/2016 22:10,MIR
06/08/2016 22:40,ABJ
06/08/2016 23:25,IST
07/08/2016 00:30,JED
07/08/2016 01:40,SVO
07/08/2016 03:25,TUN
07/08/2016 05:05,DJE
07/08/2016 05:05,MIR
07/08/2016 05:15,DJE
07/08/2016 05:20,DJE
07/08/2016 06:00,MIR
07/08/2016 06:00,ORY
07/08/2016 06:00,TUN
07/08/2016 06:15,DJE
07/08/2016 06:25,DJE
07/08/2016 06:25,TUN
07/08/2016 06:30,NBE
07/08/2016 06:50,TUN
07/08/2016 06:55,TUN
07/08/2016 07:00,NBE
07/08/2016 07:00,NDR
07/08/2016 07:00,TUN
07/08/2016 07:00,TUN
07/08/2016 07:05,TUN
07/08/2016 07:15,TUN
07/08/2016 07:30,TUN
07/08/2016 07:30,TUN
07/08/2016 07:30,TUN
07/08/2016 07:45,DJE
07/08/2016 07:50,OUD
07/08/2016 07:50,TUN
07/08/2016 07:55,TUN
07/08/2016 08:00,TUN
07/08/2016 08:00,TUN
07/08/2016 08:05,TUN
07/08/2016 08:20,OUD
07/08/2016 08:25,ORY
07/08/2016 08:30,LYS
07/08/2016 08:30,TUN
07/08/2016 08:40,NTE
07/08/2016 08:50,NTE
07/08/2016 08:55,NCE
07/08/2016 09:00,MRS
07/08/2016 09:20,TUN
07/08/2016 09:50,ALG
07/08/2016 10:05,OPO
07/08/2016 10:10,BOD
07/08/2016 10:10,DJE
07/08/2016 10:10,NTE
07/08/2016 10:15,NCE
07/08/2016 10:15,OPO
07/08/2016 10:15,ORY
07/08/2016 10:20,FCO
07/08/2016 10:20,FRA
07/08/2016 10:35,CMN
07/08/2016 10:35,LYS
07/08/2016 10:35,MXP
07/08/2016 10:40,BCN
07/08/2016 10:40,LYS
07/08/2016 11:00,BLQ
07/08/2016 11:00,BRU
07/08/2016 11:00,BRU
07/08/2016 11:10,CDG
07/08/2016 11:30,DJE
07/08/2016 11:30,ORY
07/08/2016 11:35,BEY
07/08/2016 11:50,MIR
07/08/2016 11:50,TUN
07/08/2016 11:50,TUN
07/08/2016 11:55,ORY
07/08/2016 12:05,LIS
07/08/2016 12:25,DJE
07/08/2016 12:30,DJE
07/08/2016 12:30,TUN
07/08/2016 12:40,ORY
07/08/2016 12:50,TUN
07/08/2016 13:15,TUN
07/08/2016 13:20,NBE
07/08/2016 13:20,TUN
07/08/2016 13:25,SFA
07/08/2016 13:25,TUN
07/08/2016 13:25,TUN
07/08/2016 13:30,TUN
07/08/2016 13:35,CDG
07/08/2016 13:40,DJE
07/08/2016 13:45,TUN
07/08/2016 13:45,TUN
07/08/2016 14:15,MRS
07/08/2016 14:15,TUN
07/08/2016 14:15,TUN
07/08/2016 14:25,TUN
07/08/2016 14:30,TUN
07/08/2016 14:30,TUN
07/08/2016 14:40,LYS
07/08/2016 14:50,GVA
07/08/2016 15:00,TUN
07/08/2016 15:05,MXP
07/08/2016 15:05,NDR
07/08/2016 15:05,SFA
07/08/2016 15:10,TOE
07/08/2016 15:15,MRS
07/08/2016 15:25,OUD
07/08/2016 15:45,ORY
07/08/2016 15:50,VCE
07/08/2016 15:55,TUN
07/08/2016 16:00,DJE
07/08/2016 16:00,LYS
07/08/2016 16:00,TUN
07/08/2016 16:05,ALG
07/08/2016 16:05,ORY
07/08/2016 16:05,TLS
07/08/2016 16:10,GVA
07/08/2016 16:30,TUN
07/08/2016 16:35,NCE
07/08/2016 16:40,OUD
07/08/2016 16:45,MLA
07/08/2016 16:50,FCO
07/08/2016 16:50,VIE
07/08/2016 16:55,LHR
07/08/2016 17:15,CDG
07/08/2016 17:25,MAD
07/08/2016 17:40,CDG
07/08/2016 17:45,TUN
07/08/2016 17:50,ORY
07/08/2016 18:05,DJE
07/08/2016 18:20,TUN
07/08/2016 18:40,TUN
07/08/2016 18:45,TUN
07/08/2016 19:20,AMS
07/08/2016 19:20,BRU
07/08/2016 19:25,MRS
07/08/2016 19:30,DJE
07/08/2016 19:35,CMN
07/08/2016 20:10,IST
07/08/2016 21:05,MRS
07/08/2016 22:10,DJE
07/08/2016 22:25,OUD
07/08/2016 22:40,ABJ
07/08/2016 23:25,DKR
08/08/2016 00:30,NKC
08/08/2016 00:51,DJE
08/08/2016 00:55,OUA
08/08/2016 05:00,MIR
08/08/2016 05:35,DJE
08/08/2016 06:00,ORY
08/08/2016 06:00,TUN
08/08/2016 06:05,DJE
08/08/2016 06:20,NDR
08/08/2016 06:25,TUN
08/08/2016 06:25,TUN
08/08/2016 06:30,DJE
08/08/2016 06:30,DJE
08/08/2016 06:50,NDR
08/08/2016 06:50,TUN
08/08/2016 06:55,TUN
08/08/2016 06:55,TUN
08/08/2016 07:00,TUN
08/08/2016 07:15,TUN
08/08/2016 07:30,TUN
08/08/2016 07:30,TUN
08/08/2016 07:45,DJE
08/08/2016 07:50,LYS
08/08/2016 07:50,TUN
08/08/2016 08:00,MIR
08/08/2016 08:00,TUN
08/08/2016 08:00,TUN
08/08/2016 08:00,TUN
08/08/2016 08:05,TUN
08/08/2016 08:10,TUN
08/08/2016 08:20,OUD
08/08/2016 08:50,MRS
08/08/2016 08:50,TUN
08/08/2016 09:15,TUN
08/08/2016 09:20,TUN
08/08/2016 09:40,FRA
08/08/2016 09:50,ALG
08/08/2016 09:50,ORY
08/08/2016 10:00,DUS
08/08/2016 10:00,SXB
08/08/2016 10:10,BRU
08/08/2016 10:10,MUC
08/08/2016 10:15,NCE
08/08/2016 10:15,ORY
08/08/2016 10:20,FCO
08/08/2016 10:20,FRA
08/08/2016 10:35,CMN
08/08/2016 10:35,MXP
08/08/2016 10:40,BCN
08/08/2016 10:40,LYS
08/08/2016 10:45,NAP
08/08/2016 10:50,DJE
08/08/2016 11:00,AMS
08/08/2016 11:00,BRU
08/08/2016 11:00,GVA
08/08/2016 11:00,MIR
08/08/2016 11:25,TUN
08/08/2016 11:30,VCE
08/08/2016 11:40,BLQ
08/08/2016 11:55,ORY
08/08/2016 12:00,MIR
08/08/2016 12:25,TUN
08/08/2016 12:30,TUN
08/08/2016 12:30,TUN
08/08/2016 12:40,ORY
08/08/2016 13:10,TUN
08/08/2016 13:20,TUN
08/08/2016 13:25,TUN
08/08/2016 13:30,DJE
08/08/2016 13:35,TUN
08/08/2016 13:40,DJE
08/08/2016 13:40,MRS
08/08/2016 13:45,TUN
08/08/2016 13:50,MRS
08/08/2016 14:00,DJE
08/08/2016 14:15,TUN
08/08/2016 14:15,TUN
08/08/2016 14:20,ORY
08/08/2016 14:30,NCE
08/08/2016 14:30,TUN
08/08/2016 14:30,TUN
08/08/2016 14:30,TUN
08/08/2016 14:35,TUN
08/08/2016 14:35,TUN
08/08/2016 15:00,AHU
08/08/2016 15:00,TUN
08/08/2016 15:05,MXP
08/08/2016 15:25,OUD
08/08/2016 15:25,TNG
08/08/2016 15:45,ORY
08/08/2016 16:00,DJE
08/08/2016 16:00,ORN
08/08/2016 16:00,TUN
08/08/2016 16:05,ALG
08/08/2016 16:05,LGW
08/08/2016 16:05,TLS
08/08/2016 16:15,TUN
08/08/2016 16:20,CDG
08/08/2016 16:40,NCE
08/08/2016 16:50,FCO
08/08/2016 16:50,LYS
08/08/2016 16:50,SXB
08/08/2016 17:10,ORY
08/08/2016 17:25,MAD
08/08/2016 17:45,TUN
08/08/2016 17:50,ORY
08/08/2016 18:15,CDG
08/08/2016 18:20,LIS
08/08/2016 18:20,TUN
08/08/2016 18:35,CAI
08/08/2016 18:40,MRS
08/08/2016 19:05,BRU
08/08/2016 19:20,AMS
08/08/2016 19:20,BRU
08/08/2016 19:30,DJE
08/08/2016 20:00,TUN
08/08/2016 20:10,IST
08/08/2016 21:00,TUN
08/08/2016 21:30,TUN
